id,malId,snapshotDate,rank,popularity,score,scoredBy,members,favorites,etlRunId,genres,title
1165,15417,2025-07-23,12,746,8.99,179280,348065,3205,rankings-20250723-210408-a9e5c637,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
1166,17074,2025-07-23,39,312,8.78,364869,689321,24630,rankings-20250723-210408-a9e5c637,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
1167,28851,2025-07-23,15,18,8.96,1774268,2488563,93436,rankings-20250723-210408-a9e5c637,"{""Award Winning"",Drama}",Koe no Katachi
1168,28977,2025-07-23,9,346,9.02,258226,662751,17483,rankings-20250723-210408-a9e5c637,"{Action,Comedy,Sci-Fi}",Gintama°
1169,31758,2025-07-23,48,487,8.75,290770,507837,8107,rankings-20250723-210408-a9e5c637,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
1170,32281,2025-07-23,32,10,8.84,1974448,2927724,92126,rankings-20250723-210408-a9e5c637,"{""Award Winning"",Drama}",Kimi no Na wa.
1171,32935,2025-07-23,45,117,8.76,837148,1254280,16019,rankings-20250723-210408-a9e5c637,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
1172,34096,2025-07-23,16,769,8.95,154348,332938,2771,rankings-20250723-210408-a9e5c637,"{Action,Comedy,Sci-Fi}",Gintama.
1173,35180,2025-07-23,23,606,8.89,205315,427399,15279,rankings-20250723-210408-a9e5c637,{Drama},3-gatsu no Lion 2nd Season
1174,35247,2025-07-23,20,594,8.90,200358,429723,9083,rankings-20250723-210408-a9e5c637,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
1175,36838,2025-07-23,34,1133,8.80,115099,230890,1211,rankings-20250723-210408-a9e5c637,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
1176,37491,2025-07-23,22,1254,8.89,102880,220280,1080,rankings-20250723-210408-a9e5c637,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
1177,37510,2025-07-23,37,71,8.79,1062576,1637011,33699,rankings-20250723-210408-a9e5c637,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
1178,37521,2025-07-23,38,63,8.78,1000292,1731037,53522,rankings-20250723-210408-a9e5c637,"{Action,Adventure,Drama}",Vinland Saga
1179,37987,2025-07-23,29,324,8.86,317917,698754,9589,rankings-20250723-210408-a9e5c637,"{""Award Winning"",Drama}",Violet Evergarden Movie
1180,38524,2025-07-23,2,21,9.09,1679845,2476519,61540,rankings-20250723-210408-a9e5c637,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
1181,39486,2025-07-23,4,1512,9.06,84184,174838,4513,rankings-20250723-210408-a9e5c637,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
1182,40028,2025-07-23,50,31,8.74,1435141,2132451,54900,rankings-20250723-210408-a9e5c637,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
1183,40682,2025-07-23,28,1985,8.87,49534,121313,2531,rankings-20250723-210408-a9e5c637,{Action},Kingdom 3rd Season
1184,41467,2025-07-23,11,350,9.00,346448,641375,22896,rankings-20250723-210408-a9e5c637,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
1185,42938,2025-07-23,14,439,8.98,272011,549799,21262,rankings-20250723-210408-a9e5c637,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
1186,43608,2025-07-23,13,163,8.98,586263,1077785,32718,rankings-20250723-210408-a9e5c637,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
1187,47917,2025-07-23,41,301,8.77,440863,712227,33191,rankings-20250723-210408-a9e5c637,{Comedy},Bocchi the Rock!
1188,48583,2025-07-23,46,95,8.76,878084,1468316,31052,rankings-20250723-210408-a9e5c637,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
1189,49387,2025-07-23,30,282,8.84,418656,763958,18659,rankings-20250723-210408-a9e5c637,"{Action,Adventure,Drama}",Vinland Saga Season 2
1190,51009,2025-07-23,42,123,8.76,729000,1204125,24237,rankings-20250723-210408-a9e5c637,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
1191,51535,2025-07-23,31,271,8.84,485309,813536,16674,rankings-20250723-210408-a9e5c637,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
1192,52991,2025-07-23,1,131,9.33,705142,1200645,75562,rankings-20250723-210408-a9e5c637,"{Adventure,Drama,Fantasy}",Sousou no Frieren
1193,54492,2025-07-23,27,324,8.87,378768,706907,22963,rankings-20250723-210408-a9e5c637,"{Drama,Mystery}",Kusuriya no Hitorigoto
1194,55255,2025-07-23,44,6956,8.76,4278,10795,580,rankings-20250723-210408-a9e5c637,"{Drama,Sci-Fi,Suspense}",Alien Stage
1195,55690,2025-07-23,49,939,8.74,150794,273713,5731,rankings-20250723-210408-a9e5c637,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
1196,58514,2025-07-23,26,671,8.88,168897,389950,5318,rankings-20250723-210408-a9e5c637,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
1197,59192,2025-07-23,40,1475,8.78,8591,178035,1585,rankings-20250723-210408-a9e5c637,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
1198,59571,2025-07-23,35,3193,8.80,22015,57693,414,rankings-20250723-210408-a9e5c637,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
1199,60022,2025-07-23,8,1995,9.02,92421,126625,2351,rankings-20250723-210408-a9e5c637,"{Action,Adventure,Fantasy}",One Piece Fan Letter
1200,60489,2025-07-23,19,1368,8.91,88120,191975,3786,rankings-20250723-210408-a9e5c637,"{Drama,Sci-Fi}",Takopii no Genzai
1201,1,2025-07-24,43,42,8.77,1001090,2018510,86403,rankings-20250724-210408-4629c54d,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
1202,19,2025-07-24,18,118,8.92,489030,1287416,60072,rankings-20250724-210408-4629c54d,"{Drama,Mystery,Suspense}",Monster
1203,199,2025-07-24,38,44,8.80,1353160,1914141,35467,rankings-20250724-210408-4629c54d,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
1204,263,2025-07-24,36,355,8.81,320591,650302,23808,rankings-20250724-210408-4629c54d,{Sports},Hajime no Ippo
1205,820,2025-07-24,12,748,8.99,85668,356331,17161,rankings-20250724-210408-4629c54d,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
1206,918,2025-07-24,20,142,8.92,412057,1102759,59960,rankings-20250724-210408-4629c54d,"{Action,Comedy,Sci-Fi}",Gintama
1207,2904,2025-07-24,25,47,8.87,1231072,1863881,77269,rankings-20250724-210408-4629c54d,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
1208,2921,2025-07-24,48,2968,8.76,24078,62396,3029,rankings-20250724-210408-4629c54d,"{Drama,Sports}",Ashita no Joe 2
1209,4181,2025-07-24,15,122,8.95,677176,1254121,70749,rankings-20250724-210408-4629c54d,"{Drama,Romance}",Clannad: After Story
1210,5114,2025-07-24,2,3,9.13,2287581,3478339,240689,rankings-20250724-210408-4629c54d,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
1211,9253,2025-07-24,7,14,9.06,1474038,2714638,193584,rankings-20250724-210408-4629c54d,"{Drama,Sci-Fi,Suspense}",Steins;Gate
1212,9969,2025-07-24,4,404,9.06,254950,609626,8700,rankings-20250724-210408-4629c54d,"{Action,Comedy,Sci-Fi}",Gintama'
1213,11061,2025-07-24,11,8,9.02,1953210,3134104,222516,rankings-20250724-210408-4629c54d,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
1214,15335,2025-07-24,19,1034,8.92,142972,250889,2125,rankings-20250724-210408-4629c54d,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
1215,15417,2025-07-24,5,762,9.06,176458,338585,3069,rankings-20250724-210408-4629c54d,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
1216,17074,2025-07-24,42,323,8.77,373201,711819,24691,rankings-20250724-210408-4629c54d,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
1217,28851,2025-07-24,22,19,8.90,1684698,2544011,90577,rankings-20250724-210408-4629c54d,"{""Award Winning"",Drama}",Koe no Katachi
1218,28977,2025-07-24,8,348,9.05,271244,678515,17656,rankings-20250724-210408-4629c54d,"{Action,Comedy,Sci-Fi}",Gintama°
1219,31758,2025-07-24,37,493,8.81,288863,497019,7853,rankings-20250724-210408-4629c54d,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
1220,32281,2025-07-24,30,10,8.84,2039289,2868031,95690,rankings-20250724-210408-4629c54d,"{""Award Winning"",Drama}",Kimi no Na wa.
1221,32935,2025-07-24,40,117,8.77,867290,1284207,15849,rankings-20250724-210408-4629c54d,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
1222,34096,2025-07-24,14,763,8.97,155543,343165,2758,rankings-20250724-210408-4629c54d,"{Action,Comedy,Sci-Fi}",Gintama.
1223,35180,2025-07-24,23,602,8.88,205487,425791,15698,rankings-20250724-210408-4629c54d,{Drama},3-gatsu no Lion 2nd Season
1224,35247,2025-07-24,32,606,8.83,202406,437753,9120,rankings-20250724-210408-4629c54d,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
1225,36838,2025-07-24,31,1197,8.84,110676,226079,1177,rankings-20250724-210408-4629c54d,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
1226,37491,2025-07-24,16,1249,8.92,102427,213144,1075,rankings-20250724-210408-4629c54d,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
1227,37510,2025-07-24,39,75,8.78,1055440,1643792,33312,rankings-20250724-210408-4629c54d,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
1228,37521,2025-07-24,50,64,8.75,971778,1719846,54150,rankings-20250724-210408-4629c54d,"{Action,Adventure,Drama}",Vinland Saga
1229,37987,2025-07-24,24,332,8.87,323277,695322,9577,rankings-20250724-210408-4629c54d,"{""Award Winning"",Drama}",Violet Evergarden Movie
1230,38524,2025-07-24,6,21,9.06,1694248,2468025,60122,rankings-20250724-210408-4629c54d,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
1231,39486,2025-07-24,9,1503,9.04,81232,168463,4566,rankings-20250724-210408-4629c54d,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
1232,40028,2025-07-24,45,30,8.77,1457328,2165486,53505,rankings-20250724-210408-4629c54d,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
1233,40682,2025-07-24,34,2023,8.83,50629,120217,2522,rankings-20250724-210408-4629c54d,{Action},Kingdom 3rd Season
1234,41467,2025-07-24,10,353,9.02,338797,666175,22751,rankings-20250724-210408-4629c54d,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
1235,42938,2025-07-24,17,463,8.92,269511,523678,20837,rankings-20250724-210408-4629c54d,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
1236,43608,2025-07-24,13,166,8.97,586190,1058838,33567,rankings-20250724-210408-4629c54d,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
1237,47917,2025-07-24,41,314,8.77,445051,742393,33463,rankings-20250724-210408-4629c54d,{Comedy},Bocchi the Rock!
1238,48583,2025-07-24,44,93,8.77,875513,1433756,31176,rankings-20250724-210408-4629c54d,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
1239,49387,2025-07-24,28,282,8.85,416616,792404,18273,rankings-20250724-210408-4629c54d,"{Action,Adventure,Drama}",Vinland Saga Season 2
1240,51009,2025-07-24,47,122,8.76,727714,1223198,25254,rankings-20250724-210408-4629c54d,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
1241,51535,2025-07-24,33,271,8.83,473930,785354,16291,rankings-20250724-210408-4629c54d,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
1242,52991,2025-07-24,1,137,9.27,696968,1191584,74126,rankings-20250724-210408-4629c54d,"{Adventure,Drama,Fantasy}",Sousou no Frieren
1243,54492,2025-07-24,29,313,8.84,384838,712541,22637,rankings-20250724-210408-4629c54d,"{Drama,Mystery}",Kusuriya no Hitorigoto
1244,55255,2025-07-24,49,6828,8.76,4190,10217,580,rankings-20250724-210408-4629c54d,"{Drama,Sci-Fi,Suspense}",Alien Stage
1245,55690,2025-07-24,46,992,8.76,150738,277023,5918,rankings-20250724-210408-4629c54d,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
1246,58514,2025-07-24,21,667,8.91,163664,389992,5341,rankings-20250724-210408-4629c54d,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
1247,59192,2025-07-24,35,1444,8.82,8958,176414,1618,rankings-20250724-210408-4629c54d,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
1248,59571,2025-07-24,27,3102,8.87,21928,59417,427,rankings-20250724-210408-4629c54d,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
1249,60022,2025-07-24,3,1927,9.08,88758,126909,2326,rankings-20250724-210408-4629c54d,"{Action,Adventure,Fantasy}",One Piece Fan Letter
1250,60489,2025-07-24,26,1435,8.87,89839,191244,3769,rankings-20250724-210408-4629c54d,"{Drama,Sci-Fi}",Takopii no Genzai
1251,1,2025-07-25,47,42,8.75,1052211,1970417,88500,rankings-20250725-210408-84f6338e,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
1252,19,2025-07-25,27,118,8.86,486988,1280904,58552,rankings-20250725-210408-84f6338e,"{Drama,Mystery,Suspense}",Monster
1253,199,2025-07-25,43,44,8.77,1335472,2018453,33778,rankings-20250725-210408-84f6338e,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
1254,263,2025-07-25,48,352,8.73,330289,660282,23695,rankings-20250725-210408-84f6338e,{Sports},Hajime no Ippo
1255,820,2025-07-25,11,758,9.01,86302,344802,17541,rankings-20250725-210408-84f6338e,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
1256,918,2025-07-25,17,148,8.94,422295,1100960,61576,rankings-20250725-210408-84f6338e,"{Action,Comedy,Sci-Fi}",Gintama
1257,2904,2025-07-25,22,47,8.90,1222696,1847684,78247,rankings-20250725-210408-84f6338e,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
1258,2921,2025-07-25,38,3001,8.78,24710,61630,3021,rankings-20250725-210408-84f6338e,"{Drama,Sports}",Ashita no Joe 2
1259,4181,2025-07-25,16,119,8.96,695056,1265495,70517,rankings-20250725-210408-84f6338e,"{Drama,Romance}",Clannad: After Story
1260,5114,2025-07-25,5,2,9.07,2286959,3650048,241896,rankings-20250725-210408-84f6338e,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
1261,9253,2025-07-25,2,13,9.08,1519325,2710450,200296,rankings-20250725-210408-84f6338e,"{Drama,Sci-Fi,Suspense}",Steins;Gate
1262,9969,2025-07-25,14,416,8.97,251936,602394,8243,rankings-20250725-210408-84f6338e,"{Action,Comedy,Sci-Fi}",Gintama'
1263,11061,2025-07-25,6,8,9.05,1859774,3094905,220854,rankings-20250725-210408-84f6338e,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
1264,15335,2025-07-25,25,1060,8.88,140649,256017,2085,rankings-20250725-210408-84f6338e,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
1265,15417,2025-07-25,15,751,8.97,171373,346134,3154,rankings-20250725-210408-84f6338e,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
1266,17074,2025-07-25,36,319,8.80,378009,707619,23791,rankings-20250725-210408-84f6338e,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
1267,28851,2025-07-25,18,19,8.93,1686873,2457255,92803,rankings-20250725-210408-84f6338e,"{""Award Winning"",Drama}",Koe no Katachi
1268,28977,2025-07-25,4,342,9.07,260505,659827,17106,rankings-20250725-210408-84f6338e,"{Action,Comedy,Sci-Fi}",Gintama°
1269,31758,2025-07-25,35,489,8.81,285771,506172,7821,rankings-20250725-210408-84f6338e,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
1270,32281,2025-07-25,28,11,8.86,1992364,2854543,94020,rankings-20250725-210408-84f6338e,"{""Award Winning"",Drama}",Kimi no Na wa.
1271,32935,2025-07-25,46,113,8.76,857009,1250848,15683,rankings-20250725-210408-84f6338e,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
1272,34096,2025-07-25,8,780,9.03,153375,348115,2728,rankings-20250725-210408-84f6338e,"{Action,Comedy,Sci-Fi}",Gintama.
1273,35180,2025-07-25,20,601,8.92,214910,426748,14962,rankings-20250725-210408-84f6338e,{Drama},3-gatsu no Lion 2nd Season
1274,35247,2025-07-25,24,583,8.88,201308,424245,8842,rankings-20250725-210408-84f6338e,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
1275,36838,2025-07-25,31,1152,8.84,113762,231744,1188,rankings-20250725-210408-84f6338e,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
1276,37491,2025-07-25,19,1192,8.92,103553,219311,1083,rankings-20250725-210408-84f6338e,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
1277,37510,2025-07-25,41,72,8.78,1070809,1636168,33501,rankings-20250725-210408-84f6338e,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
1278,37521,2025-07-25,40,65,8.78,1010058,1716752,54316,rankings-20250725-210408-84f6338e,"{Action,Adventure,Drama}",Vinland Saga
1279,37987,2025-07-25,26,333,8.86,320604,696566,9497,rankings-20250725-210408-84f6338e,"{""Award Winning"",Drama}",Violet Evergarden Movie
1280,38524,2025-07-25,3,21,9.07,1737206,2545502,61166,rankings-20250725-210408-84f6338e,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
1281,39486,2025-07-25,7,1542,9.03,83656,169965,4414,rankings-20250725-210408-84f6338e,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
1282,40028,2025-07-25,42,30,8.77,1491490,2204978,52670,rankings-20250725-210408-84f6338e,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
1283,40682,2025-07-25,33,1955,8.82,48587,124019,2485,rankings-20250725-210408-84f6338e,{Action},Kingdom 3rd Season
1284,41467,2025-07-25,10,356,9.02,352443,658212,22378,rankings-20250725-210408-84f6338e,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
1285,42938,2025-07-25,13,454,8.98,271173,536179,21026,rankings-20250725-210408-84f6338e,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
1286,43608,2025-07-25,12,165,9.00,603657,1023974,32677,rankings-20250725-210408-84f6338e,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
1287,47917,2025-07-25,45,310,8.76,434601,717736,33859,rankings-20250725-210408-84f6338e,{Comedy},Bocchi the Rock!
1288,48583,2025-07-25,39,95,8.78,848619,1473435,30848,rankings-20250725-210408-84f6338e,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
1289,49387,2025-07-25,34,288,8.81,431158,766273,19183,rankings-20250725-210408-84f6338e,"{Action,Adventure,Drama}",Vinland Saga Season 2
1290,51009,2025-07-25,44,124,8.76,692324,1267923,24959,rankings-20250725-210408-84f6338e,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
1291,51535,2025-07-25,32,262,8.83,475296,779021,16760,rankings-20250725-210408-84f6338e,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
1292,52991,2025-07-25,1,130,9.33,736524,1176654,74934,rankings-20250725-210408-84f6338e,"{Adventure,Drama,Fantasy}",Sousou no Frieren
1293,54492,2025-07-25,23,327,8.89,396355,723950,23126,rankings-20250725-210408-84f6338e,"{Drama,Mystery}",Kusuriya no Hitorigoto
1294,55255,2025-07-25,50,6780,8.70,4236,10753,601,rankings-20250725-210408-84f6338e,"{Drama,Sci-Fi,Suspense}",Alien Stage
1295,55690,2025-07-25,49,987,8.71,156626,275588,5934,rankings-20250725-210408-84f6338e,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
1296,58514,2025-07-25,21,697,8.90,167436,374847,5530,rankings-20250725-210408-84f6338e,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
1297,59192,2025-07-25,37,1448,8.79,8932,182526,1623,rankings-20250725-210408-84f6338e,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
1298,59571,2025-07-25,30,3121,8.85,21420,59603,409,rankings-20250725-210408-84f6338e,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
1299,60022,2025-07-25,9,1957,9.02,88091,120898,2358,rankings-20250725-210408-84f6338e,"{Action,Adventure,Fantasy}",One Piece Fan Letter
1300,60489,2025-07-25,29,1399,8.85,90182,185756,3882,rankings-20250725-210408-84f6338e,"{Drama,Sci-Fi}",Takopii no Genzai
1301,1,2025-07-26,44,42,8.77,1025096,1988817,87636,rankings-20250726-210408-b3f17a12,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
1302,19,2025-07-26,26,116,8.86,487314,1268875,60111,rankings-20250726-210408-b3f17a12,"{Drama,Mystery,Suspense}",Monster
1303,199,2025-07-26,39,44,8.79,1402487,1945328,34361,rankings-20250726-210408-b3f17a12,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
1304,263,2025-07-26,30,344,8.83,320985,647097,24018,rankings-20250726-210408-b3f17a12,{Sports},Hajime no Ippo
1305,820,2025-07-26,6,734,9.06,82419,343054,17573,rankings-20250726-210408-b3f17a12,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
1306,918,2025-07-26,17,150,8.93,427090,1093744,61963,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Sci-Fi}",Gintama
1307,2904,2025-07-26,24,47,8.88,1296028,1912384,77160,rankings-20250726-210408-b3f17a12,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
1308,2921,2025-07-26,48,3049,8.74,23778,61229,3197,rankings-20250726-210408-b3f17a12,"{Drama,Sports}",Ashita no Joe 2
1309,4181,2025-07-26,20,121,8.90,682694,1255957,70373,rankings-20250726-210408-b3f17a12,"{Drama,Romance}",Clannad: After Story
1310,5114,2025-07-26,4,3,9.07,2306289,3635553,241521,rankings-20250726-210408-b3f17a12,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
1311,9253,2025-07-26,3,14,9.07,1437377,2685446,203458,rankings-20250726-210408-b3f17a12,"{Drama,Sci-Fi,Suspense}",Steins;Gate
1312,9969,2025-07-26,14,404,8.98,257776,604612,8280,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Sci-Fi}",Gintama'
1313,11061,2025-07-26,5,8,9.07,1867880,3055631,220180,rankings-20250726-210408-b3f17a12,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
1314,15335,2025-07-26,23,1071,8.89,138323,249396,2125,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
1315,15417,2025-07-26,9,737,9.02,177569,350733,3063,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
1316,17074,2025-07-26,43,321,8.78,368141,714966,24233,rankings-20250726-210408-b3f17a12,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
1317,28851,2025-07-26,16,18,8.96,1706426,2556509,91663,rankings-20250726-210408-b3f17a12,"{""Award Winning"",Drama}",Koe no Katachi
1318,28977,2025-07-26,2,349,9.09,268035,682788,17423,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Sci-Fi}",Gintama°
1319,31758,2025-07-26,47,496,8.76,285874,496016,7955,rankings-20250726-210408-b3f17a12,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
1320,32281,2025-07-26,37,11,8.80,2001033,2931286,96120,rankings-20250726-210408-b3f17a12,"{""Award Winning"",Drama}",Kimi no Na wa.
1321,32935,2025-07-26,42,116,8.78,848864,1261741,15943,rankings-20250726-210408-b3f17a12,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
1322,34096,2025-07-26,8,795,9.02,151825,337691,2853,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Sci-Fi}",Gintama.
1323,35180,2025-07-26,18,579,8.91,206807,423897,14985,rankings-20250726-210408-b3f17a12,{Drama},3-gatsu no Lion 2nd Season
1324,35247,2025-07-26,31,613,8.82,210583,428443,8978,rankings-20250726-210408-b3f17a12,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
1325,36838,2025-07-26,45,1140,8.77,111421,232078,1198,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
1326,37491,2025-07-26,22,1210,8.89,101594,222300,1061,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
1327,37510,2025-07-26,38,73,8.80,1051026,1694634,33083,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
1328,37521,2025-07-26,36,64,8.80,977968,1758503,55236,rankings-20250726-210408-b3f17a12,"{Action,Adventure,Drama}",Vinland Saga
1329,37987,2025-07-26,25,341,8.87,317952,672916,9143,rankings-20250726-210408-b3f17a12,"{""Award Winning"",Drama}",Violet Evergarden Movie
1330,38524,2025-07-26,10,21,9.01,1730656,2411584,60672,rankings-20250726-210408-b3f17a12,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
1331,39486,2025-07-26,7,1548,9.03,84392,168709,4394,rankings-20250726-210408-b3f17a12,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
1332,40028,2025-07-26,41,31,8.78,1432655,2173411,53672,rankings-20250726-210408-b3f17a12,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
1333,40682,2025-07-26,32,1953,8.82,49084,126330,2529,rankings-20250726-210408-b3f17a12,{Action},Kingdom 3rd Season
1334,41467,2025-07-26,12,351,9.00,350034,644920,21932,rankings-20250726-210408-b3f17a12,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
1335,42938,2025-07-26,13,457,8.99,271615,553937,20640,rankings-20250726-210408-b3f17a12,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
1336,43608,2025-07-26,15,167,8.97,592126,1062421,33568,rankings-20250726-210408-b3f17a12,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
1337,47917,2025-07-26,46,305,8.76,445740,738750,35029,rankings-20250726-210408-b3f17a12,{Comedy},Bocchi the Rock!
1338,48583,2025-07-26,34,94,8.81,849693,1483032,31273,rankings-20250726-210408-b3f17a12,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
1339,49387,2025-07-26,33,282,8.82,418772,754201,18987,rankings-20250726-210408-b3f17a12,"{Action,Adventure,Drama}",Vinland Saga Season 2
